scenario,scenario_group,protocol,round,cluster_heads,alive_nodes,dead_nodes,avg_residual_energy,generated_packets,delivered_packets,pdr_round,avg_delay_round,throughput_bits_round,avg_aoi,hazardous_generated,hazardous_delivered,hazardous_success_round
normal,evaluation,standard_leach,215,0,2,34,0.0003732713161329807,2,2,1.0,1.0,8000,68.41666666666667,0,0,1.0
normal,evaluation,standard_leach,216,1,2,34,0.00035596981543046835,2,2,1.0,1.0,8000,69.36111111111111,0,0,1.0
normal,evaluation,standard_leach,217,1,2,34,0.00033866831472795597,2,2,1.0,1.0,8000,70.30555555555556,0,0,1.0
normal,evaluation,standard_leach,218,0,2,34,0.00032136681402544364,2,2,1.0,1.0,8000,71.25,0,0,1.0
normal,evaluation,standard_leach,219,0,2,34,0.00030406531332293125,2,2,1.0,1.0,8000,72.19444444444444,0,0,1.0
normal,evaluation,standard_leach,220,0,2,34,0.00028676381262041886,2,2,1.0,1.0,8000,73.13888888888889,0,0,1.0
normal,evaluation,standard_leach,221,0,2,34,0.00026946231191790653,2,2,1.0,1.0,8000,74.08333333333333,0,0,1.0
normal,evaluation,standard_leach,222,0,1,35,0.0002557418947531626,2,1,0.5,1.0,4000,75.05555555555556,0,0,1.0
normal,evaluation,standard_leach,223,0,1,35,0.0002465409853935294,1,1,1.0,1.0,4000,76.02777777777777,0,0,1.0
normal,evaluation,standard_leach,224,1,1,35,0.00023734007603389625,1,1,1.0,1.0,4000,77.0,0,0,1.0
normal,evaluation,standard_leach,225,0,1,35,0.00022813916667426307,1,1,1.0,1.0,4000,77.97222222222223,0,0,1.0
normal,evaluation,standard_leach,226,0,1,35,0.0002189382573146299,1,1,1.0,1.0,4000,78.94444444444444,0,0,1.0
normal,evaluation,standard_leach,227,0,1,35,0.00020973734795499673,1,1,1.0,1.0,4000,79.91666666666667,0,0,1.0
normal,evaluation,standard_leach,228,0,1,35,0.00020053643859536358,1,1,1.0,1.0,4000,80.88888888888889,0,0,1.0
normal,evaluation,standard_leach,229,0,1,35,0.00019133552923573043,1,1,1.0,1.0,4000,81.86111111111111,0,0,1.0
normal,evaluation,standard_leach,230,0,1,35,0.00018213461987609728,1,1,1.0,1.0,4000,82.83333333333333,0,0,1.0
normal,evaluation,standard_leach,231,0,1,35,0.00017293371051646414,1,1,1.0,1.0,4000,83.80555555555556,0,0,1.0
normal,evaluation,standard_leach,232,1,1,35,0.000163732801156831,1,1,1.0,1.0,4000,84.77777777777777,0,0,1.0
normal,evaluation,standard_leach,233,0,1,35,0.00015453189179719784,1,1,1.0,1.0,4000,85.75,0,0,1.0
normal,evaluation,standard_leach,234,0,1,35,0.0001453309824375647,1,1,1.0,1.0,4000,86.72222222222223,0,0,1.0
normal,evaluation,standard_leach,235,0,1,35,0.00013613007307793155,1,1,1.0,1.0,4000,87.69444444444444,0,0,1.0
normal,evaluation,standard_leach,236,0,1,35,0.00012692916371829838,1,1,1.0,1.0,4000,88.66666666666667,0,0,1.0
normal,evaluation,standard_leach,237,0,1,35,0.00011772825435866524,1,1,1.0,1.0,4000,89.63888888888889,0,0,1.0
normal,evaluation,standard_leach,238,0,1,35,0.00010852734499903208,1,1,1.0,1.0,4000,90.61111111111111,0,0,1.0
normal,evaluation,standard_leach,239,0,1,35,9.932643563939893e-05,1,1,1.0,1.0,4000,91.58333333333333,0,0,1.0
normal,evaluation,standard_leach,240,1,1,35,9.012552627976579e-05,1,1,1.0,1.0,4000,92.55555555555556,0,0,1.0
normal,evaluation,standard_leach,241,0,1,35,8.092461692013264e-05,1,1,1.0,1.0,4000,93.52777777777777,0,0,1.0
normal,evaluation,standard_leach,242,0,1,35,7.17237075604995e-05,1,1,1.0,1.0,4000,94.5,0,0,1.0
normal,evaluation,standard_leach,243,0,1,35,6.252279820086633e-05,1,1,1.0,1.0,4000,95.47222222222223,0,0,1.0
normal,evaluation,standard_leach,244,0,1,35,5.3321888841233186e-05,1,1,1.0,1.0,4000,96.44444444444444,0,0,1.0
normal,evaluation,standard_leach,245,0,1,35,4.412097948160004e-05,1,1,1.0,1.0,4000,97.41666666666667,0,0,1.0
normal,evaluation,standard_leach,246,0,1,35,3.4920070121966886e-05,1,1,1.0,1.0,4000,98.38888888888889,0,0,1.0
normal,evaluation,standard_leach,247,0,1,35,2.5719160762333735e-05,1,1,1.0,1.0,4000,99.36111111111111,0,0,1.0
normal,evaluation,standard_leach,248,1,1,35,1.651825140270058e-05,1,1,1.0,1.0,4000,100.33333333333333,0,0,1.0
normal,evaluation,standard_leach,249,0,1,35,7.3173420430674284e-06,1,1,1.0,1.0,4000,101.30555555555556,0,0,1.0
normal,evaluation,standard_leach,250,0,0,36,0.0,1,0,0.0,0.0,0,102.30555555555556,0,0,1.0
normal,evaluation,energy_aware_leach,1,4,36,0,0.08932293551891607,36,36,1.0,1.8888888888888888,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,2,4,36,0,0.08863436372633132,36,36,1.0,1.8888888888888888,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,3,3,36,0,0.08793847295608835,36,36,1.0,1.8611111111111112,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,4,3,36,0,0.08728560716114137,36,36,1.0,1.7777777777777777,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,5,3,36,0,0.08659427904520664,36,36,1.0,1.8055555555555556,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,6,2,36,0,0.0858855206141832,36,36,1.0,1.8888888888888888,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,7,2,36,0,0.08515533654596211,36,36,1.0,1.9166666666666667,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,8,2,36,0,0.08440495654097453,36,36,1.0,1.9444444444444444,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,9,2,36,0,0.08370592138303722,36,36,1.0,1.9444444444444444,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,10,2,36,0,0.08301229541296867,36,36,1.0,1.9166666666666667,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,11,2,36,0,0.08232514622687997,36,36,1.0,1.8888888888888888,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,12,3,36,0,0.08162142097998165,36,36,1.0,1.9166666666666667,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,13,3,36,0,0.08092512312310131,36,36,1.0,1.8888888888888888,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,14,2,36,0,0.0802307496456889,36,36,1.0,1.8611111111111112,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,15,2,36,0,0.07950871890399777,36,36,1.0,1.9444444444444444,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,16,2,36,0,0.07881467089811621,36,36,1.0,1.8611111111111112,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,17,2,36,0,0.0781156357401789,36,36,1.0,1.9444444444444444,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,18,2,36,0,0.07742200977011035,36,36,1.0,1.9166666666666667,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,19,2,36,0,0.07673486058402164,36,36,1.0,1.8888888888888888,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,20,3,36,0,0.07603113533712332,36,36,1.0,1.9166666666666667,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,21,3,36,0,0.07533483748024297,36,36,1.0,1.8888888888888888,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,22,2,36,0,0.07464046400283057,36,36,1.0,1.8611111111111112,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,23,2,36,0,0.07392494547276357,36,36,1.0,1.8888888888888888,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,24,2,36,0,0.07322837670769859,36,36,1.0,1.8888888888888888,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,25,2,36,0,0.07252934154976126,36,36,1.0,1.9444444444444444,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,26,2,36,0,0.07183571557969273,36,36,1.0,1.9166666666666667,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,27,2,36,0,0.071148566393604,36,36,1.0,1.8888888888888888,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,28,3,36,0,0.07044484114670568,36,36,1.0,1.9166666666666667,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,29,3,36,0,0.06974854328982533,36,36,1.0,1.8888888888888888,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,30,2,36,0,0.06910743446515571,36,36,1.0,1.75,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,31,2,36,0,0.06846763849301826,36,36,1.0,1.7222222222222223,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,32,2,36,0,0.06777359048713669,36,36,1.0,1.8611111111111112,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,33,2,36,0,0.06707455532919936,36,36,1.0,1.9444444444444444,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,34,2,36,0,0.06638092935913081,36,36,1.0,1.9166666666666667,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,35,2,36,0,0.0656937801730421,36,36,1.0,1.8888888888888888,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,36,3,36,0,0.06499005492614378,36,36,1.0,1.9166666666666667,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,37,3,36,0,0.06429375706926341,36,36,1.0,1.8888888888888888,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,38,2,36,0,0.0636526482445938,36,36,1.0,1.75,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,39,2,36,0,0.06292620451980317,36,36,1.0,1.9166666666666667,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,40,2,36,0,0.062204173778112035,36,36,1.0,1.9444444444444444,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,41,2,36,0,0.061505138620174704,36,36,1.0,1.9444444444444444,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,42,2,36,0,0.06081151265010617,36,36,1.0,1.9166666666666667,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,43,2,36,0,0.06012436346401744,36,36,1.0,1.8888888888888888,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,44,3,36,0,0.059420638217119105,36,36,1.0,1.9166666666666667,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,45,3,36,0,0.05872434036023874,36,36,1.0,1.8888888888888888,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,46,2,36,0,0.05803255790518306,36,36,1.0,1.8055555555555556,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,47,2,36,0,0.0573129417518105,36,36,1.0,1.8888888888888888,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,48,2,36,0,0.056614724379095566,36,36,1.0,1.8611111111111112,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,49,2,36,0,0.05591568922115822,36,36,1.0,1.9444444444444444,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,50,2,36,0,0.05522206325108968,36,36,1.0,1.9166666666666667,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,51,2,36,0,0.05453491406500095,36,36,1.0,1.8888888888888888,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,52,3,36,0,0.05381888549375019,36,36,1.0,1.9166666666666667,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,53,3,36,0,0.05317870077823454,36,36,1.0,1.75,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,54,2,36,0,0.0524527558879441,36,36,1.0,1.9444444444444444,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,55,2,36,0,0.05173335547668181,36,36,1.0,1.9444444444444444,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,56,2,36,0,0.05100966730101826,36,36,1.0,1.9444444444444444,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,57,2,36,0,0.05031063214308092,36,36,1.0,1.9444444444444444,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,58,2,36,0,0.04961700617301238,36,36,1.0,1.9166666666666667,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,59,2,36,0,0.048949989415463774,36,36,1.0,1.7777777777777777,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,60,3,36,0,0.04830511408581696,36,36,1.0,1.7222222222222223,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,61,3,36,0,0.04766363982592663,36,36,1.0,1.75,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,62,2,36,0,0.04692794660174167,36,36,1.0,1.9444444444444444,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,63,2,36,0,0.04625477853377729,36,36,1.0,1.8055555555555556,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,64,2,36,0,0.04555656116106234,36,36,1.0,1.8611111111111112,144000,0.0,0,0,1.0
normal,evaluation,energy_aware_leach,65,2,35,1,0.044898611379884636,36,28,0.7777777777777778,1.9642857142857142,112000,0.2222222222222222,0,0,1.0
normal,evaluation,energy_aware_leach,66,2,34,2,0.04433289605039693,35,16,0.45714285714285713,1.875,64000,0.7222222222222222,0,0,1.0
normal,evaluation,energy_aware_leach,67,2,34,2,0.04368480132055509,34,34,1.0,1.8823529411764706,136000,0.1388888888888889,0,0,1.0
normal,evaluation,energy_aware_leach,68,3,34,2,0.0431000689833028,34,34,1.0,1.6764705882352942,136000,0.19444444444444445,0,0,1.0
normal,evaluation,energy_aware_leach,69,3,34,2,0.04242994765964627,34,34,1.0,1.8823529411764706,136000,0.25,0,0,1.0
normal,evaluation,energy_aware_leach,70,2,34,2,0.04188257586179478,34,34,1.0,1.588235294117647,136000,0.3055555555555556,0,0,1.0
normal,evaluation,energy_aware_leach,71,2,34,2,0.04129909932008288,34,34,1.0,1.6470588235294117,136000,0.3611111111111111,0,0,1.0
normal,evaluation,energy_aware_leach,72,2,34,2,0.04060036638208393,34,34,1.0,1.9411764705882353,136000,0.4166666666666667,0,0,1.0
normal,evaluation,energy_aware_leach,73,2,34,2,0.03993571258517163,34,34,1.0,1.9411764705882353,136000,0.4722222222222222,0,0,1.0
normal,evaluation,energy_aware_leach,74,2,34,2,0.039314516875956225,34,34,1.0,1.7941176470588236,136000,0.5277777777777778,0,0,1.0
normal,evaluation,energy_aware_leach,75,2,34,2,0.03864169261058779,34,34,1.0,1.911764705882353,136000,0.5833333333333334,0,0,1.0
normal,evaluation,energy_aware_leach,76,2,34,2,0.038051398694096156,34,34,1.0,1.7058823529411764,136000,0.6388888888888888,0,0,1.0
normal,evaluation,energy_aware_leach,77,2,34,2,0.037456633416045985,34,34,1.0,1.7352941176470589,136000,0.6944444444444444,0,0,1.0
normal,evaluation,energy_aware_leach,78,2,34,2,0.03691282338934954,34,34,1.0,1.588235294117647,136000,0.75,0,0,1.0
normal,evaluation,energy_aware_leach,79,2,34,2,0.03629750703842792,34,34,1.0,1.7352941176470589,136000,0.8055555555555556,0,0,1.0
normal,evaluation,energy_aware_leach,80,2,34,2,0.03562751343638402,34,34,1.0,1.911764705882353,136000,0.8611111111111112,0,0,1.0
normal,evaluation,energy_aware_leach,81,2,34,2,0.034986694960205525,34,34,1.0,1.8235294117647058,136000,0.9166666666666666,0,0,1.0
normal,evaluation,energy_aware_leach,82,2,34,2,0.03431588435110286,34,34,1.0,1.911764705882353,136000,0.9722222222222222,0,0,1.0
normal,evaluation,energy_aware_leach,83,2,33,3,0.03365029351336926,34,33,0.9705882352941176,1.9393939393939394,132000,1.0555555555555556,0,0,1.0
normal,evaluation,energy_aware_leach,84,2,33,3,0.03308239586885922,33,33,1.0,1.696969696969697,132000,1.1388888888888888,0,0,1.0
normal,evaluation,energy_aware_leach,85,2,33,3,0.032507301643737864,33,33,1.0,1.7272727272727273,132000,1.2222222222222223,0,0,1.0
normal,evaluation,energy_aware_leach,86,2,32,4,0.03190308179906574,33,32,0.9696969696969697,1.78125,128000,1.3333333333333333,0,0,1.0
normal,evaluation,energy_aware_leach,87,2,32,4,0.0313885497266935,32,32,1.0,1.59375,128000,1.4444444444444444,0,0,1.0
normal,evaluation,energy_aware_leach,88,2,32,4,0.030727990311618145,32,32,1.0,1.90625,128000,1.5555555555555556,0,0,1.0
normal,evaluation,energy_aware_leach,89,2,32,4,0.03022326376875229,32,32,1.0,1.5625,128000,1.6666666666666667,0,0,1.0
normal,evaluation,energy_aware_leach,90,2,31,5,0.029764643852860168,32,15,0.46875,1.6666666666666667,60000,2.25,0,0,1.0
normal,evaluation,energy_aware_leach,91,2,30,6,0.029379016032206186,31,18,0.5806451612903226,1.7222222222222223,72000,2.361111111111111,0,0,1.0
normal,evaluation,energy_aware_leach,92,2,30,6,0.02887098830642309,30,30,1.0,1.6666666666666667,120000,2.138888888888889,0,0,1.0
normal,evaluation,energy_aware_leach,93,2,30,6,0.02835664888614667,30,30,1.0,1.7,120000,2.3055555555555554,0,0,1.0
normal,evaluation,energy_aware_leach,94,2,30,6,0.027852253586501105,30,30,1.0,1.6333333333333333,120000,2.4722222222222223,0,0,1.0
normal,evaluation,energy_aware_leach,95,2,30,6,0.027344362979892248,30,30,1.0,1.6333333333333333,120000,2.638888888888889,0,0,1.0
normal,evaluation,energy_aware_leach,96,2,29,7,0.026861626766432552,30,24,0.8,1.625,96000,2.9722222222222223,0,0,1.0
normal,evaluation,energy_aware_leach,97,2,29,7,0.026311175345006016,29,29,1.0,1.8275862068965518,116000,3.0,0,0,1.0
normal,evaluation,energy_aware_leach,98,2,29,7,0.02573300615149869,29,29,1.0,1.8620689655172413,116000,3.1944444444444446,0,0,1.0
normal,evaluation,energy_aware_leach,99,2,29,7,0.02520935547358119,29,29,1.0,1.7241379310344827,116000,3.388888888888889,0,0,1.0
normal,evaluation,energy_aware_leach,100,2,27,9,0.024760148743740173,29,25,0.8620689655172413,1.64,100000,3.6944444444444446,0,0,1.0
normal,evaluation,energy_aware_leach,101,2,27,9,0.024307840059979977,27,27,1.0,1.6666666666666667,108000,3.888888888888889,0,0,1.0
normal,evaluation,energy_aware_leach,102,2,27,9,0.02388742365657507,27,27,1.0,1.5555555555555556,108000,4.138888888888889,0,0,1.0
normal,evaluation,energy_aware_leach,103,2,27,9,0.023380117592627626,27,27,1.0,1.7777777777777777,108000,4.388888888888889,0,0,1.0
normal,evaluation,energy_aware_leach,104,2,27,9,0.022944344304971113,27,27,1.0,1.5925925925925926,108000,4.638888888888889,0,0,1.0
normal,evaluation,energy_aware_leach,105,2,27,9,0.022419059510413772,27,27,1.0,1.8518518518518519,108000,4.888888888888889,0,0,1.0
normal,evaluation,energy_aware_leach,106,2,26,10,0.021914317599067156,27,21,0.7777777777777778,1.9523809523809523,84000,5.305555555555555,0,0,1.0
normal,evaluation,energy_aware_leach,107,2,26,10,0.021468382509787817,26,26,1.0,1.6538461538461537,104000,5.444444444444445,0,0,1.0
normal,evaluation,energy_aware_leach,108,2,25,11,0.020970309178289796,26,25,0.9615384615384616,1.84,100000,5.75,0,0,1.0
normal,evaluation,energy_aware_leach,109,2,24,12,0.02060479345656285,25,17,0.68,1.4705882352941178,68000,6.277777777777778,0,0,1.0
normal,evaluation,energy_aware_leach,110,2,23,13,0.020258608260761916,24,20,0.8333333333333334,1.45,80000,6.5,0,0,1.0
normal,evaluation,energy_aware_leach,111,1,23,13,0.019955929298401016,23,23,1.0,1.3478260869565217,92000,6.75,0,0,1.0
normal,evaluation,energy_aware_leach,112,2,23,13,0.01951367896959182,23,23,1.0,1.826086956521739,92000,7.111111111111111,0,0,1.0
normal,evaluation,energy_aware_leach,113,2,23,13,0.019106425030871375,23,23,1.0,1.7391304347826086,92000,7.472222222222222,0,0,1.0
normal,evaluation,energy_aware_leach,114,1,22,14,0.018793923899397588,23,22,0.9565217391304348,1.4090909090909092,88000,7.861111111111111,0,0,1.0
normal,evaluation,energy_aware_leach,115,1,22,14,0.01844176289514017,22,22,1.0,1.5454545454545454,88000,8.25,0,0,1.0
normal,evaluation,energy_aware_leach,116,2,21,15,0.018069919399501755,22,13,0.5909090909090909,1.9230769230769231,52000,8.88888888888889,0,0,1.0
normal,evaluation,energy_aware_leach,117,1,20,16,0.01781269008380353,21,20,0.9523809523809523,1.35,80000,9.13888888888889,0,0,1.0
normal,evaluation,energy_aware_leach,118,1,20,16,0.017565604363967362,20,20,1.0,1.3,80000,9.583333333333334,0,0,1.0
normal,evaluation,energy_aware_leach,119,1,20,16,0.017307543065685473,20,20,1.0,1.35,80000,10.027777777777779,0,0,1.0
normal,evaluation,energy_aware_leach,120,2,20,16,0.01698929380386545,20,20,1.0,1.55,80000,10.472222222222221,0,0,1.0
normal,evaluation,energy_aware_leach,121,1,19,17,0.01669103440654097,20,19,0.95,1.5263157894736843,76000,10.944444444444445,0,0,1.0
normal,evaluation,energy_aware_leach,122,1,19,17,0.016429207326515944,19,19,1.0,1.4210526315789473,76000,11.416666666666666,0,0,1.0
normal,evaluation,energy_aware_leach,123,1,18,18,0.016130720948270165,19,18,0.9473684210526315,1.5,72000,11.916666666666666,0,0,1.0
normal,evaluation,energy_aware_leach,124,1,18,18,0.015922942115749177,18,18,1.0,1.2777777777777777,72000,12.38888888888889,0,0,1.0
normal,evaluation,energy_aware_leach,125,1,18,18,0.015635673092822593,18,18,1.0,1.6111111111111112,72000,12.88888888888889,0,0,1.0
normal,evaluation,energy_aware_leach,126,1,18,18,0.015429658188180198,18,18,1.0,1.2222222222222223,72000,13.38888888888889,0,0,1.0
normal,evaluation,energy_aware_leach,127,1,18,18,0.015212492528534564,18,18,1.0,1.2777777777777777,72000,13.88888888888889,0,0,1.0
normal,evaluation,energy_aware_leach,128,1,18,18,0.01495195297068885,18,18,1.0,1.4444444444444444,72000,14.38888888888889,0,0,1.0
normal,evaluation,energy_aware_leach,129,1,17,19,0.014720611780382432,18,17,0.9444444444444444,1.3529411764705883,68000,14.916666666666666,0,0,1.0
normal,evaluation,energy_aware_leach,130,1,17,19,0.014529504133444004,17,17,1.0,1.2352941176470589,68000,15.444444444444445,0,0,1.0
normal,evaluation,energy_aware_leach,131,1,17,19,0.014243984625770213,17,17,1.0,1.6470588235294117,68000,15.972222222222221,0,0,1.0
normal,evaluation,energy_aware_leach,132,1,16,20,0.014111095361156614,16,16,1.0,1.0,64000,16.52777777777778,0,0,1.0
normal,evaluation,energy_aware_leach,133,1,16,20,0.013891250501526599,16,16,1.0,1.375,64000,17.083333333333332,0,0,1.0
